category,prompt_id,split,is_control,entropy,top1_prob,top1_token
familiarity,fam_0169_c,working,True,0.7896291613578796,0.8897572159767151, Luc
familiarity,fam_0170_c,working,True,1.2131133079528809,0.7756435871124268, Andrew
familiarity,fam_0171_c,working,True,0.2701027989387512,0.9677469730377197, Kevin
familiarity,fam_0172_c,working,True,1.4339841604232788,0.6721067428588867, John
familiarity,fam_0173_c,held_out,True,0.5206048488616943,0.9337282180786133, Jay
familiarity,fam_0174_c,working,True,1.060744047164917,0.8311757445335388, Stanley
familiarity,fam_0175_c,working,True,0.6646044254302979,0.8985236883163452, Ian
familiarity,fam_0176_c,working,True,2.759626865386963,0.3319346308708191, Kurt
familiarity,fam_0177_c,held_out,True,1.2172532081604004,0.7617054581642151, Brenda
familiarity,fam_0178_c,held_out,True,1.1662349700927734,0.8039928078651428, Ar
familiarity,fam_0179_c,working,True,1.1448149681091309,0.7915679216384888, Mark
familiarity,fam_0180_c,working,True,2.4935150146484375,0.4501863718032837, Edward
familiarity,fam_0181_c,held_out,True,0.6864862442016602,0.8845239281654358, Vince
familiarity,fam_0182_c,working,True,0.08499952405691147,0.9898942112922668, Alexander
familiarity,fam_0183_c,working,True,2.2113044261932373,0.5327352285385132, Pete
familiarity,fam_0184_c,held_out,True,1.060744047164917,0.8311757445335388, Stanley
familiarity,fam_0185_c,working,True,2.2305679321289062,0.4980961084365845, Luc
familiarity,fam_0186_c,held_out,True,1.0944244861602783,0.8035644888877869, David
familiarity,fam_0187_c,working,True,1.1739497184753418,0.7629907727241516, David
familiarity,fam_0188_c,working,True,1.5469131469726562,0.7157801389694214, Seth
familiarity,fam_0189_c,held_out,True,2.0058164596557617,0.3969241976737976, soccer
familiarity,fam_0190_c,working,True,1.1167361736297607,0.5903193354606628, American
familiarity,fam_0191_c,working,True,1.3348335027694702,0.41699185967445374, football
familiarity,fam_0192_c,held_out,True,0.8846721053123474,0.6003543138504028, basketball
familiarity,fam_0193_c,working,True,0.7325791120529175,0.8565946817398071, Formula
familiarity,fam_0194_c,working,True,1.0017818212509155,0.5779026746749878, chess
