pair,prompt_id,arm,layer,lens_logodds,lens_entropy
6,ale_05_2_u,uncertain,19,-2.5215158462524414,5.007370471954346
6,ale_05_2_u,uncertain,20,-3.321682929992676,1.8618398904800415
6,ale_05_2_u,uncertain,21,-1.2963638305664062,1.2429014444351196
6,ale_05_2_u,uncertain,22,-1.3768787384033203,1.582350254058838
6,ale_05_2_u,uncertain,23,-1.1669979095458984,0.8628185987472534
6,ale_05_2_u,uncertain,24,-0.5996780395507812,1.3127539157867432
6,ale_05_2_u,uncertain,25,-0.17009735107421875,1.1040161848068237
6,ale_05_2_u,uncertain,26,0.0059452056884765625,1.4267698526382446
6,ale_05_2_u,uncertain,27,-0.5396575927734375,1.5423979759216309
6,ale_05_2_u,uncertain,28,-0.23217010498046875,1.4620654582977295
6,ale_05_2_u,uncertain,29,-1.1522445678710938,1.3371763229370117
6,ale_05_2_u,uncertain,30,-3.152867317199707,1.663139820098877
6,ale_05_2_u,uncertain,-1,-4.35655403137207,1.9296563863754272
6,ale_05_2_c,control,0,0.46116209030151367,7.014919757843018
6,ale_05_2_c,control,1,-0.11952590942382812,0.04706086218357086
6,ale_05_2_c,control,2,-1.0475893020629883,9.892847061157227
6,ale_05_2_c,control,3,-0.2640676498413086,10.00539493560791
6,ale_05_2_c,control,4,-0.8561606407165527,6.476416110992432
6,ale_05_2_c,control,5,-0.8576793670654297,6.424704074859619
6,ale_05_2_c,control,6,-1.1079800128936768,7.382698059082031
6,ale_05_2_c,control,7,-0.4787313938140869,7.199530601501465
6,ale_05_2_c,control,8,-0.6024773120880127,6.055142879486084
6,ale_05_2_c,control,9,-0.59507155418396,5.510616779327393
6,ale_05_2_c,control,10,-0.7301292419433594,4.645774841308594
6,ale_05_2_c,control,11,0.4492948055267334,4.000094413757324
6,ale_05_2_c,control,12,-0.04681110382080078,2.974729061126709
6,ale_05_2_c,control,13,-3.622554302215576,10.25702953338623
6,ale_05_2_c,control,14,-3.2103824615478516,9.958296775817871
6,ale_05_2_c,control,15,-2.1642465591430664,8.957133293151855
6,ale_05_2_c,control,16,-3.235553741455078,9.396093368530273
6,ale_05_2_c,control,17,-1.2882022857666016,8.906198501586914
6,ale_05_2_c,control,18,0.5049982070922852,6.535806179046631
6,ale_05_2_c,control,19,-0.7916889190673828,2.853001594543457
6,ale_05_2_c,control,20,-1.0436325073242188,1.7475812435150146
6,ale_05_2_c,control,21,-0.6857719421386719,0.7631588578224182
6,ale_05_2_c,control,22,-0.3067760467529297,0.8899676203727722
6,ale_05_2_c,control,23,0.36563873291015625,1.2913504838943481
6,ale_05_2_c,control,24,0.8666095733642578,1.1143156290054321
6,ale_05_2_c,control,25,0.6858673095703125,0.7849222421646118
6,ale_05_2_c,control,26,0.9705390930175781,0.6031259298324585
6,ale_05_2_c,control,27,0.7794113159179688,0.7536802291870117
6,ale_05_2_c,control,28,1.0821380615234375,0.07859892398118973
6,ale_05_2_c,control,29,0.34873199462890625,0.02866254188120365
6,ale_05_2_c,control,30,-1.6947145462036133,0.05159740522503853
6,ale_05_2_c,control,-1,-2.3898496627807617,0.21128259599208832
7,ale_08_3_u,uncertain,0,0.43909120559692383,7.874853134155273
7,ale_08_3_u,uncertain,1,-0.12110710144042969,0.0584007203578949
7,ale_08_3_u,uncertain,2,-1.028337001800537,9.75219440460205
7,ale_08_3_u,uncertain,3,-0.24481868743896484,9.897886276245117
7,ale_08_3_u,uncertain,4,-0.9552648067474365,6.5361504554748535
7,ale_08_3_u,uncertain,5,-0.8515403270721436,7.040878772735596
7,ale_08_3_u,uncertain,6,-1.0386395454406738,7.763148307800293
7,ale_08_3_u,uncertain,7,-0.7059934139251709,7.929298400878906
7,ale_08_3_u,uncertain,8,-0.5835685729980469,4.7088847160339355
7,ale_08_3_u,uncertain,9,-0.6002826690673828,4.263939380645752
7,ale_08_3_u,uncertain,10,-0.9737453460693359,3.482557535171509
7,ale_08_3_u,uncertain,11,0.2030038833618164,3.1049344539642334
7,ale_08_3_u,uncertain,12,0.8140521049499512,1.5742394924163818
7,ale_08_3_u,uncertain,13,-2.118262767791748,8.826040267944336
7,ale_08_3_u,uncertain,14,-3.061882972717285,8.681440353393555
7,ale_08_3_u,uncertain,15,-2.199495315551758,8.231402397155762
7,ale_08_3_u,uncertain,16,-2.3560476303100586,7.967088222503662
7,ale_08_3_u,uncertain,17,-1.6523866653442383,5.862949371337891
7,ale_08_3_u,uncertain,18,-1.1124448776245117,3.365604877471924
7,ale_08_3_u,uncertain,19,-2.2177562713623047,1.0579004287719727
7,ale_08_3_u,uncertain,20,-2.709573745727539,1.119033694267273
7,ale_08_3_u,uncertain,21,-1.2530193328857422,1.109069585800171
7,ale_08_3_u,uncertain,22,-1.5750465393066406,1.148646354675293
7,ale_08_3_u,uncertain,23,-1.2029094696044922,1.2803524732589722
7,ale_08_3_u,uncertain,24,-0.3547706604003906,1.119962453842163
7,ale_08_3_u,uncertain,25,0.3080883026123047,0.28243792057037354
7,ale_08_3_u,uncertain,26,0.4407672882080078,0.38156846165657043
7,ale_08_3_u,uncertain,27,0.4048881530761719,0.40159422159194946
7,ale_08_3_u,uncertain,28,0.3188152313232422,0.8605910539627075
7,ale_08_3_u,uncertain,29,-0.5684871673583984,1.2011301517486572
7,ale_08_3_u,uncertain,30,-2.7820606231689453,1.6106362342834473
7,ale_08_3_u,uncertain,-1,-3.4467926025390625,1.35991632938385
7,ale_08_3_c,control,0,0.45524024963378906,7.847395896911621
7,ale_08_3_c,control,1,-0.12023544311523438,0.0556655116379261
7,ale_08_3_c,control,2,-1.04425048828125,9.789424896240234
7,ale_08_3_c,control,3,-0.2646651268005371,9.924018859863281
7,ale_08_3_c,control,4,-0.9567184448242188,6.533727169036865
7,ale_08_3_c,control,5,-0.8934955596923828,6.713226318359375
7,ale_08_3_c,control,6,-1.1337335109710693,7.344459056854248
7,ale_08_3_c,control,7,-0.5477917194366455,7.811656951904297
7,ale_08_3_c,control,8,-0.41198062896728516,6.075055122375488
7,ale_08_3_c,control,9,-0.12414813041687012,5.612048149108887
7,ale_08_3_c,control,10,-0.4053347110748291,4.0318427085876465
7,ale_08_3_c,control,11,0.3624992370605469,2.8630216121673584
7,ale_08_3_c,control,12,0.23386430740356445,1.4488886594772339
7,ale_08_3_c,control,13,-3.9241275787353516,9.493291854858398
7,ale_08_3_c,control,14,-4.689691543579102,7.691020965576172
7,ale_08_3_c,control,15,-2.204883575439453,4.6420674324035645
7,ale_08_3_c,control,16,-2.9040355682373047,7.951871871948242
7,ale_08_3_c,control,17,-1.5459632873535156,4.034433841705322
7,ale_08_3_c,control,18,-0.41285037994384766,3.7136125564575195
7,ale_08_3_c,control,19,-1.4047737121582031,1.1545768976211548
7,ale_08_3_c,control,20,-0.8493862152099609,1.556481122970581
7,ale_08_3_c,control,21,0.41158485412597656,1.3483713865280151
7,ale_08_3_c,control,22,0.20505905151367188,1.345882534980774
7,ale_08_3_c,control,23,0.6993217468261719,0.5291932225227356
7,ale_08_3_c,control,24,1.0155200958251953,0.31124991178512573
7,ale_08_3_c,control,25,1.4690475463867188,0.5312533378601074
7,ale_08_3_c,control,26,1.6669387817382812,1.0193527936935425
7,ale_08_3_c,control,27,1.140207290649414,0.6209532022476196
7,ale_08_3_c,control,28,0.5451927185058594,0.07287140190601349
7,ale_08_3_c,control,29,-0.7521858215332031,0.024753667414188385
7,ale_08_3_c,control,30,-4.987168312072754,0.013205138966441154
7,ale_08_3_c,control,-1,-9.115875244140625,0.5397732853889465
8,ale_11_2_u,uncertain,0,0.4781303405761719,7.348421096801758
8,ale_11_2_u,uncertain,1,-0.11202621459960938,0.05189100652933121
8,ale_11_2_u,uncertain,2,-1.055467128753662,9.891977310180664
8,ale_11_2_u,uncertain,3,-0.2886042594909668,9.904784202575684
8,ale_11_2_u,uncertain,4,-0.9499835968017578,6.34178352355957
8,ale_11_2_u,uncertain,5,-1.057237148284912,6.426541328430176
8,ale_11_2_u,uncertain,6,-1.2315399646759033,7.319375991821289
8,ale_11_2_u,uncertain,7,-0.7420752048492432,7.274978160858154
8,ale_11_2_u,uncertain,8,-0.6937575340270996,5.631669998168945
8,ale_11_2_u,uncertain,9,-0.7510833740234375,5.001255035400391
8,ale_11_2_u,uncertain,10,-0.7842540740966797,5.124626159667969
8,ale_11_2_u,uncertain,11,0.22339296340942383,4.7655029296875
8,ale_11_2_u,uncertain,12,1.1870956420898438,4.864558696746826
8,ale_11_2_u,uncertain,13,-2.499150276184082,9.635470390319824
8,ale_11_2_u,uncertain,14,-3.1283698081970215,9.278554916381836
8,ale_11_2_u,uncertain,15,-1.4909372329711914,8.464231491088867
8,ale_11_2_u,uncertain,16,-1.0647592544555664,7.644462585449219
8,ale_11_2_u,uncertain,17,-0.20120906829833984,4.48105001449585
8,ale_11_2_u,uncertain,18,1.1013946533203125,3.6484856605529785
8,ale_11_2_u,uncertain,19,1.3975238800048828,2.517939567565918
8,ale_11_2_u,uncertain,20,1.2004222869873047,2.5530292987823486
8,ale_11_2_u,uncertain,21,1.538625717163086,2.2027676105499268
8,ale_11_2_u,uncertain,22,1.5439300537109375,1.9288250207901
8,ale_11_2_u,uncertain,23,1.7250308990478516,1.3086789846420288
8,ale_11_2_u,uncertain,24,2.283182144165039,1.4703255891799927
8,ale_11_2_u,uncertain,25,2.6717395782470703,0.6672019362449646
8,ale_11_2_u,uncertain,26,2.3444976806640625,1.2100143432617188
8,ale_11_2_u,uncertain,27,2.162538528442383,1.052278757095337
8,ale_11_2_u,uncertain,28,1.5061836242675781,1.3851120471954346
8,ale_11_2_u,uncertain,29,0.694183349609375,1.1640642881393433
8,ale_11_2_u,uncertain,30,-0.8737430572509766,1.1182003021240234
8,ale_11_2_u,uncertain,-1,-1.4698877334594727,1.4685444831848145
8,ale_11_2_c,control,0,0.47251319885253906,7.33081579208374
8,ale_11_2_c,control,1,-0.11776351928710938,0.04847186431288719
8,ale_11_2_c,control,2,-1.0297613143920898,9.879596710205078
8,ale_11_2_c,control,3,-0.28084850311279297,9.95415210723877
8,ale_11_2_c,control,4,-0.9359064102172852,6.399485111236572
8,ale_11_2_c,control,5,-1.0253829956054688,6.322109699249268
8,ale_11_2_c,control,6,-1.223120927810669,7.335423946380615
8,ale_11_2_c,control,7,-0.7011828422546387,7.376265048980713
8,ale_11_2_c,control,8,-0.6260318756103516,6.169930934906006
8,ale_11_2_c,control,9,-0.5258636474609375,5.6432576179504395
8,ale_11_2_c,control,10,-0.41034913063049316,4.831509113311768
8,ale_11_2_c,control,11,0.6261806488037109,4.911028861999512
8,ale_11_2_c,control,12,0.3000631332397461,4.92983341217041
8,ale_11_2_c,control,13,-3.6414742469787598,10.172599792480469
8,ale_11_2_c,control,14,-3.8524398803710938,9.96618366241455
8,ale_11_2_c,control,15,-3.034287929534912,9.654244422912598
8,ale_11_2_c,control,16,-2.565397262573242,8.942509651184082
8,ale_11_2_c,control,17,-1.6631860733032227,5.135590076446533
8,ale_11_2_c,control,18,-0.3996543884277344,5.350924015045166
8,ale_11_2_c,control,19,-0.7334747314453125,0.31136491894721985
8,ale_11_2_c,control,20,-0.34268760681152344,0.051824189722537994
8,ale_11_2_c,control,21,0.334014892578125,0.03954171761870384
8,ale_11_2_c,control,22,0.20301437377929688,0.03278695419430733
8,ale_11_2_c,control,23,0.7409381866455078,0.025606200098991394
8,ale_11_2_c,control,24,1.677816390991211,0.020026130601763725
8,ale_11_2_c,control,25,2.1817398071289062,0.014029343612492085
8,ale_11_2_c,control,26,1.5576667785644531,0.029530711472034454
8,ale_11_2_c,control,27,1.7921028137207031,0.014191649854183197
8,ale_11_2_c,control,28,1.2386856079101562,0.01343530137091875
8,ale_11_2_c,control,29,0.4495983123779297,0.010047310963273048
8,ale_11_2_c,control,30,-1.5682106018066406,0.0022149754222482443
8,ale_11_2_c,control,-1,-1.2835359573364258,0.23520620167255402
9,ale_01_2_u,uncertain,0,0.4766221046447754,7.197052955627441
9,ale_01_2_u,uncertain,1,-0.12141609191894531,0.05094821751117706
9,ale_01_2_u,uncertain,2,-1.0515546798706055,9.902791976928711
9,ale_01_2_u,uncertain,3,-0.29527997970581055,9.902898788452148
9,ale_01_2_u,uncertain,4,-0.9008941650390625,6.508682727813721
9,ale_01_2_u,uncertain,5,-1.0233025550842285,6.359327793121338
9,ale_01_2_u,uncertain,6,-1.3264214992523193,7.248484134674072
9,ale_01_2_u,uncertain,7,-0.966986894607544,7.26180362701416
9,ale_01_2_u,uncertain,8,-0.8792109489440918,5.300318241119385
9,ale_01_2_u,uncertain,9,-0.7294783592224121,5.204424858093262
9,ale_01_2_u,uncertain,10,-0.9882063865661621,4.782501697540283
9,ale_01_2_u,uncertain,11,0.335512638092041,2.877703905105591
9,ale_01_2_u,uncertain,12,0.8202638626098633,3.4065921306610107
9,ale_01_2_u,uncertain,13,-2.994208812713623,9.12889289855957
9,ale_01_2_u,uncertain,14,-3.7576818466186523,9.341116905212402
9,ale_01_2_u,uncertain,15,-3.041731834411621,7.889217376708984
9,ale_01_2_u,uncertain,16,-4.003662109375,9.146002769470215
9,ale_01_2_u,uncertain,17,-4.2414350509643555,8.792401313781738
9,ale_01_2_u,uncertain,18,-2.900383949279785,6.851378440856934
9,ale_01_2_u,uncertain,19,-3.133183479309082,4.772923469543457
9,ale_01_2_u,uncertain,20,-3.5080690383911133,2.2767021656036377
9,ale_01_2_u,uncertain,21,-1.9370994567871094,2.3163392543792725
9,ale_01_2_u,uncertain,22,-1.0170402526855469,1.8198351860046387
9,ale_01_2_u,uncertain,23,-0.9476375579833984,1.0262137651443481
9,ale_01_2_u,uncertain,24,-0.4361381530761719,1.917615532875061
9,ale_01_2_u,uncertain,25,0.3467597961425781,1.5750919580459595
9,ale_01_2_u,uncertain,26,0.33620262145996094,1.944905161857605
9,ale_01_2_u,uncertain,27,0.1488780975341797,1.4045358896255493
9,ale_01_2_u,uncertain,28,0.2385425567626953,1.1503798961639404
9,ale_01_2_u,uncertain,29,-0.49444007873535156,2.1226391792297363
9,ale_01_2_u,uncertain,30,-2.7523765563964844,2.1453115940093994
9,ale_01_2_u,uncertain,-1,-3.3797264099121094,1.8307279348373413
9,ale_01_2_c,control,0,0.4660477638244629,7.070313453674316
9,ale_01_2_c,control,1,-0.12351799011230469,0.04633224755525589
9,ale_01_2_c,control,2,-1.0633158683776855,9.905618667602539
9,ale_01_2_c,control,3,-0.29419374465942383,9.943726539611816
9,ale_01_2_c,control,4,-0.8813183307647705,6.610350131988525
9,ale_01_2_c,control,5,-0.9885311126708984,6.318965435028076
9,ale_01_2_c,control,6,-1.404454231262207,7.3235697746276855
9,ale_01_2_c,control,7,-0.8520314693450928,7.304710865020752
9,ale_01_2_c,control,8,-0.7474031448364258,5.309313774108887
9,ale_01_2_c,control,9,-0.7389101982116699,5.790805816650391
9,ale_01_2_c,control,10,-0.8612914085388184,5.076925754547119
9,ale_01_2_c,control,11,0.25511884689331055,1.778390884399414
9,ale_01_2_c,control,12,-0.0952291488647461,2.7667808532714844
9,ale_01_2_c,control,13,-3.8515615463256836,9.753905296325684
9,ale_01_2_c,control,14,-4.159060955047607,9.786996841430664
9,ale_01_2_c,control,15,-2.8283329010009766,9.154631614685059
9,ale_01_2_c,control,16,-3.566798686981201,9.76468563079834
9,ale_01_2_c,control,17,-2.92429256439209,9.35775375366211
9,ale_01_2_c,control,18,-1.4438629150390625,6.426004886627197
9,ale_01_2_c,control,19,-2.5943174362182617,5.159068584442139
9,ale_01_2_c,control,20,-2.049771308898926,2.17543363571167
9,ale_01_2_c,control,21,-1.1277236938476562,2.0800387859344482
9,ale_01_2_c,control,22,-0.14006805419921875,3.1144769191741943
9,ale_01_2_c,control,23,0.3937950134277344,2.7522008419036865
9,ale_01_2_c,control,24,0.6956033706665039,2.538644313812256
9,ale_01_2_c,control,25,1.5802059173583984,3.199537992477417
9,ale_01_2_c,control,26,0.9123086929321289,3.1753711700439453
9,ale_01_2_c,control,27,0.8066024780273438,3.2232959270477295
9,ale_01_2_c,control,28,1.2459049224853516,2.877814292907715
9,ale_01_2_c,control,29,0.96136474609375,0.8160523176193237
9,ale_01_2_c,control,30,-1.209782600402832,0.968151867389679
9,ale_01_2_c,control,-1,-0.9101552963256836,0.8205845355987549
10,ale_11_4_u,uncertain,0,0.45376110076904297,6.929360389709473
10,ale_11_4_u,uncertain,1,-0.1291675567626953,0.04936031252145767
10,ale_11_4_u,uncertain,2,-1.193678379058838,9.727800369262695
10,ale_11_4_u,uncertain,3,-0.32175350189208984,9.974674224853516
10,ale_11_4_u,uncertain,4,-1.0458848476409912,6.5023274421691895
10,ale_11_4_u,uncertain,5,-1.1586403846740723,6.46177339553833
10,ale_11_4_u,uncertain,6,-1.210390567779541,7.168383598327637
10,ale_11_4_u,uncertain,7,-0.7661144733428955,7.203279972076416
10,ale_11_4_u,uncertain,8,-0.842648983001709,5.886631965637207
10,ale_11_4_u,uncertain,9,-0.917877197265625,4.024710655212402
10,ale_11_4_u,uncertain,10,-0.7769527435302734,5.463412761688232
10,ale_11_4_u,uncertain,11,0.042128562927246094,4.129335403442383
10,ale_11_4_u,uncertain,12,1.1407184600830078,3.3327410221099854
10,ale_11_4_u,uncertain,13,-1.8896970748901367,9.165275573730469
10,ale_11_4_u,uncertain,14,-3.3785572052001953,9.535012245178223
10,ale_11_4_u,uncertain,15,-1.392420768737793,7.8779802322387695
10,ale_11_4_u,uncertain,16,-1.6923589706420898,7.555298328399658
10,ale_11_4_u,uncertain,17,-1.9916009902954102,4.918216228485107
10,ale_11_4_u,uncertain,18,-1.2044477462768555,3.845813512802124
10,ale_11_4_u,uncertain,19,-0.9581146240234375,2.4312074184417725
10,ale_11_4_u,uncertain,20,-1.2158966064453125,2.377444267272949
10,ale_11_4_u,uncertain,21,-1.0252399444580078,2.2327005863189697
10,ale_11_4_u,uncertain,22,-0.5112457275390625,1.8968356847763062
10,ale_11_4_u,uncertain,23,-0.4781608581542969,1.0404189825057983
10,ale_11_4_u,uncertain,24,-0.10381317138671875,1.4133200645446777
10,ale_11_4_u,uncertain,25,0.5367755889892578,0.6509692072868347
10,ale_11_4_u,uncertain,26,0.5945186614990234,1.0951056480407715
10,ale_11_4_u,uncertain,27,0.04470634460449219,0.9340303540229797
10,ale_11_4_u,uncertain,28,-0.4904022216796875,1.267480731010437
10,ale_11_4_u,uncertain,29,-1.2676677703857422,1.035503625869751
10,ale_11_4_u,uncertain,30,-2.700794219970703,0.9356223940849304
10,ale_11_4_u,uncertain,-1,-3.635744094848633,1.4498859643936157
10,ale_11_4_c,control,0,0.45163726806640625,7.1364850997924805
10,ale_11_4_c,control,1,-0.13033294677734375,0.044956423342227936
10,ale_11_4_c,control,2,-1.1935510635375977,9.695469856262207
10,ale_11_4_c,control,3,-0.31090879440307617,10.012083053588867
10,ale_11_4_c,control,4,-1.0701885223388672,6.5483903884887695
10,ale_11_4_c,control,5,-1.1034018993377686,6.483837604522705
10,ale_11_4_c,control,6,-1.2058331966400146,7.235693454742432
10,ale_11_4_c,control,7,-0.689427375793457,7.384222507476807
10,ale_11_4_c,control,8,-0.7770743370056152,6.324456214904785
10,ale_11_4_c,control,9,-0.6869559288024902,4.264321804046631
10,ale_11_4_c,control,10,-0.608363151550293,5.531481742858887
10,ale_11_4_c,control,11,0.05223226547241211,4.943770885467529
10,ale_11_4_c,control,12,1.0228939056396484,4.402482509613037
10,ale_11_4_c,control,13,-2.35693359375,9.114853858947754
10,ale_11_4_c,control,14,-4.087604999542236,9.9622802734375
10,ale_11_4_c,control,15,-2.1212520599365234,8.459146499633789
10,ale_11_4_c,control,16,-3.11398983001709,8.528356552124023
10,ale_11_4_c,control,17,-3.0995054244995117,5.863198757171631
10,ale_11_4_c,control,18,-2.407834053039551,5.60378360748291
10,ale_11_4_c,control,19,-2.362105369567871,0.7864373922348022
10,ale_11_4_c,control,20,-1.999349594116211,0.1173723116517067
10,ale_11_4_c,control,21,-1.4941368103027344,0.07975992560386658
10,ale_11_4_c,control,22,-1.279998779296875,0.05902457982301712
10,ale_11_4_c,control,23,-0.6531410217285156,0.036161091178655624
10,ale_11_4_c,control,24,0.11712074279785156,0.034040793776512146
10,ale_11_4_c,control,25,0.6793212890625,0.015727821737527847
10,ale_11_4_c,control,26,0.3543891906738281,0.0330367349088192
10,ale_11_4_c,control,27,0.2018299102783203,0.01983356662094593
10,ale_11_4_c,control,28,-0.155364990234375,0.019874803721904755
10,ale_11_4_c,control,29,-0.9620590209960938,0.0235071312636137
10,ale_11_4_c,control,30,-3.0083465576171875,0.013309487141668797
10,ale_11_4_c,control,-1,-4.269613265991211,0.6617282032966614
11,ale_06_5_u,uncertain,0,0.45725488662719727,7.3096466064453125
11,ale_06_5_u,uncertain,1,-0.1310272216796875,0.05832333490252495
11,ale_06_5_u,uncertain,2,-0.9770708084106445,9.911484718322754
11,ale_06_5_u,uncertain,3,-0.27898406982421875,10.012467384338379
11,ale_06_5_u,uncertain,4,-1.0669670104980469,6.335030555725098
11,ale_06_5_u,uncertain,5,-1.0125527381896973,6.255863666534424
11,ale_06_5_u,uncertain,6,-1.1245031356811523,7.044370174407959
11,ale_06_5_u,uncertain,7,-0.8737971782684326,7.360295295715332
11,ale_06_5_u,uncertain,8,-0.7137832641601562,4.454256534576416
11,ale_06_5_u,uncertain,9,-0.87298583984375,3.2747838497161865
11,ale_06_5_u,uncertain,10,-1.095012903213501,2.47922420501709
11,ale_06_5_u,uncertain,11,0.09636974334716797,2.37595272064209
11,ale_06_5_u,uncertain,12,1.2902884483337402,2.503761053085327
11,ale_06_5_u,uncertain,13,-1.1994972229003906,8.954712867736816
11,ale_06_5_u,uncertain,14,-2.09810209274292,9.302626609802246
11,ale_06_5_u,uncertain,15,-1.7777857780456543,9.232179641723633
11,ale_06_5_u,uncertain,16,-1.258652687072754,9.815414428710938
11,ale_06_5_u,uncertain,17,0.06653213500976562,9.176048278808594
11,ale_06_5_u,uncertain,18,0.28703784942626953,8.800985336303711
11,ale_06_5_u,uncertain,19,0.1665325164794922,2.966891050338745
11,ale_06_5_u,uncertain,20,0.4498405456542969,1.989701509475708
11,ale_06_5_u,uncertain,21,1.3054513931274414,1.4774872064590454
11,ale_06_5_u,uncertain,22,1.5436229705810547,2.111854314804077
11,ale_06_5_u,uncertain,23,2.477792739868164,2.0352115631103516
11,ale_06_5_u,uncertain,24,2.4625701904296875,2.0951926708221436
11,ale_06_5_u,uncertain,25,2.7163867950439453,2.07883620262146
11,ale_06_5_u,uncertain,26,2.798297882080078,2.21313738822937
11,ale_06_5_u,uncertain,27,2.0216026306152344,2.2327828407287598
11,ale_06_5_u,uncertain,28,1.5179119110107422,2.093806028366089
11,ale_06_5_u,uncertain,29,0.8192405700683594,1.395104169845581
11,ale_06_5_u,uncertain,30,-0.767064094543457,0.8933788537979126
11,ale_06_5_u,uncertain,-1,-1.0977325439453125,1.4777227640151978
11,ale_06_5_c,control,0,0.48267221450805664,7.198407173156738
11,ale_06_5_c,control,1,-0.1254119873046875,0.05205881595611572
11,ale_06_5_c,control,2,-0.9791555404663086,9.90825080871582
11,ale_06_5_c,control,3,-0.2528958320617676,10.004634857177734
11,ale_06_5_c,control,4,-1.018897533416748,6.447100639343262
11,ale_06_5_c,control,5,-0.9945540428161621,6.090148448944092
11,ale_06_5_c,control,6,-1.1581223011016846,6.887988090515137
11,ale_06_5_c,control,7,-0.7365713119506836,7.280480861663818
11,ale_06_5_c,control,8,-0.5892605781555176,3.991811513900757
11,ale_06_5_c,control,9,-0.6800193786621094,3.6627373695373535
11,ale_06_5_c,control,10,-1.035473346710205,2.3016350269317627
11,ale_06_5_c,control,11,-0.2447972297668457,1.5930885076522827
11,ale_06_5_c,control,12,0.04864835739135742,1.9251946210861206
11,ale_06_5_c,control,13,-3.2263174057006836,9.304250717163086
11,ale_06_5_c,control,14,-3.5721921920776367,9.538522720336914
11,ale_06_5_c,control,15,-2.273758888244629,8.809469223022461
11,ale_06_5_c,control,16,-3.331350803375244,9.654157638549805
11,ale_06_5_c,control,17,-2.2409582138061523,8.937236785888672
11,ale_06_5_c,control,18,-1.5878534317016602,9.19167709350586
11,ale_06_5_c,control,19,-2.049419403076172,3.092674732208252
11,ale_06_5_c,control,20,-1.2218780517578125,2.3619015216827393
11,ale_06_5_c,control,21,-0.4828634262084961,1.5007327795028687
11,ale_06_5_c,control,22,0.3337287902832031,0.14892548322677612
11,ale_06_5_c,control,23,0.9627552032470703,0.09808780252933502
11,ale_06_5_c,control,24,1.4536685943603516,0.053091682493686676
11,ale_06_5_c,control,25,1.8916797637939453,0.0694185271859169
11,ale_06_5_c,control,26,2.025503158569336,0.08448587357997894
11,ale_06_5_c,control,27,1.010751724243164,0.05240708217024803
11,ale_06_5_c,control,28,0.6053009033203125,0.005735168233513832
11,ale_06_5_c,control,29,-0.28119850158691406,0.006246651988476515
11,ale_06_5_c,control,30,-2.8819503784179688,0.022247379645705223
11,ale_06_5_c,control,-1,-3.425203323364258,0.45144858956336975
12,ale_08_2_u,uncertain,0,0.44759321212768555,7.542860984802246
12,ale_08_2_u,uncertain,1,-0.12032318115234375,0.05526740476489067
12,ale_08_2_u,uncertain,2,-1.0434503555297852,9.854692459106445
12,ale_08_2_u,uncertain,3,-0.28499841690063477,9.884323120117188
12,ale_08_2_u,uncertain,4,-0.8638534545898438,6.455772876739502
12,ale_08_2_u,uncertain,5,-0.9890999794006348,6.527729034423828
12,ale_08_2_u,uncertain,6,-1.2432429790496826,7.375040531158447
12,ale_08_2_u,uncertain,7,-0.7768368721008301,7.402457237243652
12,ale_08_2_u,uncertain,8,-0.7243218421936035,5.629461288452148
12,ale_08_2_u,uncertain,9,-0.7542049884796143,5.679418563842773
12,ale_08_2_u,uncertain,10,-0.884552001953125,4.905554294586182
12,ale_08_2_u,uncertain,11,0.5086932182312012,4.516803741455078
12,ale_08_2_u,uncertain,12,1.185441017150879,2.8590753078460693
12,ale_08_2_u,uncertain,13,-2.402613639831543,9.329363822937012
12,ale_08_2_u,uncertain,14,-3.3065414428710938,9.003560066223145
12,ale_08_2_u,uncertain,15,-1.8612632751464844,8.51068115234375
12,ale_08_2_u,uncertain,16,-2.2036867141723633,7.137354850769043
12,ale_08_2_u,uncertain,17,-1.3732318878173828,4.3821797370910645
12,ale_08_2_u,uncertain,18,-0.49846839904785156,2.3431923389434814
12,ale_08_2_u,uncertain,19,-1.604400634765625,1.011858582496643
12,ale_08_2_u,uncertain,20,-2.088747024536133,1.1361209154129028
12,ale_08_2_u,uncertain,21,-0.8467750549316406,1.046286940574646
12,ale_08_2_u,uncertain,22,-1.3611335754394531,1.0538889169692993
12,ale_08_2_u,uncertain,23,-0.9613533020019531,1.1416250467300415
12,ale_08_2_u,uncertain,24,-0.24201583862304688,0.9563310146331787
12,ale_08_2_u,uncertain,25,0.4361305236816406,0.2640262842178345
12,ale_08_2_u,uncertain,26,0.3252525329589844,0.31307029724121094
12,ale_08_2_u,uncertain,27,0.3206367492675781,0.355467826128006
12,ale_08_2_u,uncertain,28,0.23586654663085938,0.7603718042373657
12,ale_08_2_u,uncertain,29,-0.7685489654541016,1.0361448526382446
12,ale_08_2_u,uncertain,30,-2.9338150024414062,1.194806694984436
12,ale_08_2_u,uncertain,-1,-3.737802505493164,1.4177799224853516
12,ale_08_2_c,control,0,0.45433759689331055,7.524811267852783
12,ale_08_2_c,control,1,-0.11233329772949219,0.05266634374856949
12,ale_08_2_c,control,2,-1.0436797142028809,9.904898643493652
12,ale_08_2_c,control,3,-0.26568174362182617,9.94177532196045
12,ale_08_2_c,control,4,-0.9031410217285156,6.491354942321777
12,ale_08_2_c,control,5,-0.98148512840271,6.294284820556641
12,ale_08_2_c,control,6,-1.2174854278564453,7.139549255371094
12,ale_08_2_c,control,7,-0.6355640888214111,7.3122477531433105
